  -0.833925173E-05  -0.833925173E-05  -0.373382875E-04  -0.292274068E-04   0.487700504E-04   0.197202422E-03   0.122299342E-03   0.532493817E-05  -0.634237256E-04  -0.578318816E-04
  -0.856296125E-05  -0.856296125E-05  -0.382410842E-04  -0.299972010E-04   0.496314764E-04   0.202253678E-03   0.125226629E-03   0.541869835E-05  -0.648143575E-04  -0.590651173E-04
  -0.878639257E-05  -0.878639257E-05  -0.391459769E-04  -0.307701707E-04   0.504954211E-04   0.207335077E-03   0.128155743E-03   0.550526144E-05  -0.662127878E-04  -0.603029265E-04
  -0.900955216E-05  -0.900955216E-05  -0.400529425E-04  -0.315463196E-04   0.513618604E-04   0.212458471E-03   0.131086057E-03   0.558446149E-05  -0.676189440E-04  -0.615452045E-04
   0.388232590E-06   0.103574839E-04   0.196383364E-04   0.134810317E-04   0.430127305E-05  -0.674207423E-05  -0.393359990E-05  -0.363246566E-05  -0.637699976E-05  -0.101313381E-04
  -0.315756139E-05   0.128989262E-04   0.294363384E-04   0.208030238E-04   0.912362603E-06  -0.146201481E-04  -0.723430847E-05  -0.264574109E-05  -0.544871519E-05  -0.128168468E-04
  -0.141608656E-07   0.106514017E-04   0.207032863E-04   0.142498990E-04   0.397250423E-05  -0.751088142E-05  -0.423924353E-05  -0.352476084E-05  -0.631741376E-05  -0.104745012E-04
  -0.415715812E-06   0.109441712E-04   0.217725945E-04   0.150251577E-04   0.363845772E-05  -0.829549460E-05  -0.455403254E-05  -0.341724380E-05  -0.625225148E-05  -0.108122657E-04
  -0.815717426E-06   0.112347752E-04   0.228473833E-04   0.158097055E-04   0.329534129E-05  -0.910207922E-05  -0.488138435E-05  -0.330943277E-05  -0.617837504E-05  -0.111412049E-04
  -0.121352352E-05   0.115223298E-04   0.239286360E-04   0.166060817E-04   0.293976878E-05  -0.993638463E-05  -0.522458117E-05  -0.320101601E-05  -0.609302885E-05  -0.114583376E-04
  -0.160867975E-05   0.118062260E-04   0.250168314E-04   0.174159270E-04   0.256934992E-05  -0.108023016E-04  -0.558586798E-05  -0.309180445E-05  -0.599435880E-05  -0.117616453E-04
  -0.200086154E-05   0.120860534E-04   0.261120381E-04   0.182402179E-04   0.218240546E-05  -0.117023558E-04  -0.596671855E-05  -0.298169424E-05  -0.588117154E-05  -0.120498112E-04
  -0.238983529E-05   0.123615414E-04   0.272140272E-04   0.190794597E-04   0.177774819E-05  -0.126381546E-04  -0.636808503E-05  -0.287064130E-05  -0.575272610E-05  -0.123220007E-04
  -0.277543762E-05   0.126325259E-04   0.283223386E-04   0.199337852E-04   0.135456993E-05  -0.136106169E-04  -0.679052636E-05  -0.275864564E-05  -0.560862192E-05  -0.125777436E-04
   0.212584121E-05   0.216623243E-05  -0.113674298E-06   0.105721346E-05   0.136156513E-04   0.197814371E-04   0.115803024E-04  -0.316498130E-05  -0.123760102E-04  -0.107212054E-04
   0.210695212E-05   0.218783561E-05  -0.575359904E-07   0.112320435E-05   0.136727658E-04   0.197629103E-04   0.115300491E-04  -0.321252327E-05  -0.124025104E-04  -0.107483304E-04
