 0.831615676E+02 -0.349893062E+04 0.238461958E+02
 0.827327282E+02 -0.349893062E+04 0.252939334E+02
 0.822786876E+02 -0.349893062E+04 0.267339662E+02
 0.817995841E+02 -0.349893062E+04 0.281658556E+02
 0.812955637E+02 -0.349893062E+04 0.295891654E+02
 0.807667798E+02 -0.349893062E+04 0.310034620E+02
 0.802133937E+02 -0.349893062E+04 0.324083147E+02
 0.796355737E+02 -0.349893062E+04 0.338032955E+02
 0.790334959E+02 -0.349893062E+04 0.351879795E+02
 0.784073438E+02 -0.349893062E+04 0.365619449E+02
 0.777573081E+02 -0.349893062E+04 0.379247732E+02
 0.770835867E+02 -0.349893062E+04 0.392760492E+02
 0.763863850E+02 -0.349893062E+04 0.406153613E+02
 0.756659151E+02 -0.349893062E+04 0.419423017E+02
 0.749223968E+02 -0.349893062E+04 0.432564659E+02
 0.741560563E+02 -0.349893062E+04 0.445574539E+02
 0.733671272E+02 -0.349893062E+04 0.458448692E+02
 0.725558497E+02 -0.349893062E+04 0.471183197E+02
 0.717224710E+02 -0.349893062E+04 0.483774176E+02
 0.708672450E+02 -0.349893062E+04 0.496217792E+02
 0.699904321E+02 -0.349893062E+04 0.508510255E+02
